mean,std,var,min,max,contrast,dissimilarity,homogeneity,energy,correlation,hu1,hu2,hu3,hu4,hu5,hu6,hu7,edge_density,status
0.73298913,0.06379518,0.0040698247,0.40392157,0.8509804,156.31304363802576,5.307932010736355,0.390452073334528,0.04855723477926334,0.7061754375555901,3.0680933677501625,8.997070399616792,8.999998547042921,8.999999547511758,-9.0,8.999999999999169,-9.0,0.116943359375,0
0.9015163,0.105071485,0.011040017,0.20784314,0.9882353,998.446065930494,12.65051859828439,0.2036398809212315,0.0650220250915135,0.3126270286705619,3.1390632761490678,8.994289726248656,8.9999981826604,8.999997030359463,9.0,8.99999999999349,9.0,0.086181640625,0
0.89268726,0.11848559,0.014038835,0.13725491,0.99215686,1140.8093361446004,14.466744618137207,0.18080296961343229,0.05866567037054609,0.381425550150865,3.1341750139767557,8.998936119036124,8.999993964105004,8.999997714094757,9.0,8.999999999998066,9.0,0.09613037109375,0
0.8859545,0.11025844,0.012156922,0.16862746,0.9882353,910.0259191479049,13.257441140765955,0.17870756118303988,0.05319880779248222,0.43005060308599413,3.1316137300347466,8.986655038964273,8.999997792487992,8.999991658657846,9.0,-8.999999999953452,-9.0,0.093505859375,0
0.89118433,0.12550053,0.015750384,0.05882353,1.0,1420.5538722419205,15.966749380687075,0.16227563794597827,0.05051558259514276,0.3143441462343831,3.1322947084611306,8.983731054568258,8.999999125870703,8.999986213928556,-9.0,-8.999999999921778,-9.0,0.1124267578125,0
0.8983544,0.112654336,0.012690999,0.05882353,0.99607843,1222.4243800983468,14.861075306693222,0.16341631460860073,0.05329454487794359,0.2670921054294785,3.1368599626139835,8.996674931657369,8.99999937464398,8.999995053354162,9.0,-8.999999999989654,-9.0,0.1192626953125,0
0.8920858,0.122660995,0.01504572,0.06666667,0.99607843,1423.4776669353726,16.10320801214231,0.1611848677149248,0.05274833613339834,0.2795130755142374,3.1352596618432638,8.998949427310166,8.999991905986787,8.999992090557944,9.0,-8.999999999994632,-9.0,0.1199951171875,0
0.9284146,0.043231156,0.001868933,0.49019608,0.99607843,184.57492370155956,7.834164361037084,0.16785105160459157,0.056989031246400854,0.24849392997086378,3.1513723136662364,8.999682644165093,8.99999907052916,8.999999446628626,9.0,8.9999999999998,-9.0,0.095947265625,0
0.9121319,0.09226968,0.008513695,0.34509805,1.0,619.6938336304945,12.000136853990854,0.16248812411510322,0.05380791831071305,0.44674066805813073,3.144053888481129,8.995262477726586,8.999998280125094,8.999996822503768,-9.0,-8.9999999999895,9.0,0.09326171875,0
0.9096768,0.08241413,0.006792089,0.36862746,0.9882353,477.4383016869192,10.688047329948228,0.17009390162105095,0.05558629416020218,0.4655179298425139,3.142791100749749,8.993058153756992,8.999999658803503,8.999999533544544,-9.0,-8.99999999999885,9.0,0.08978271484375,0
0.73584485,0.08096004,0.006554528,0.2,0.8509804,379.4493429539988,7.0489799153582196,0.4134227019456691,0.052794776756649134,0.5587510611512092,3.06923478410081,8.998463197599243,8.999999463232081,8.999998508018622,9.0,8.999999999998941,9.0,0.087890625,0
0.9189745,0.080006644,0.0064010634,0.27450982,0.99607843,646.3784198303383,11.562243747332982,0.1504205684230151,0.049329804193651655,0.23295561555458263,3.1469562442662706,8.997954595646076,8.999997658500279,8.999997981121304,9.0,8.999999999995666,-9.0,0.1016845703125,0
0.9165008,0.07473067,0.005584673,0.3764706,1.0,522.7357652364025,11.140201816381555,0.14880296207730595,0.05051557420534021,0.28811236137477986,3.146044234889643,8.997986148290023,8.999995482968075,8.999999550839748,9.0,8.999999999999075,9.0,0.10650634765625,0
0.90795445,0.06837806,0.004675559,0.3764706,0.99607843,456.5046712319868,11.261596271596026,0.14242421342420225,0.04539335124039646,0.25617095524645184,3.1410765371114486,8.998425056970802,8.999998906635971,8.999999121950083,9.0,-8.99999999999962,-9.0,0.1378173828125,0
0.9114227,0.076948166,0.00592102,0.26666668,0.99607843,431.85865732204155,9.825781909097342,0.19280635641423843,0.06356505391974257,0.4450765800247039,3.14495275350317,8.996589287445682,8.999999821623092,8.999997455343783,9.0,-8.999999999993037,9.0,0.09039306640625,0
0.90882206,0.069487475,0.004828509,0.43529412,0.98039216,291.47487287937105,8.465659309387789,0.21354450061143126,0.06686978939753396,0.5412046264338666,3.142954766575931,8.992754047135746,8.999998346080412,8.999995171981338,9.0,8.9999999999882,-9.0,0.0948486328125,0
0.89224094,0.09052468,0.0081947185,0.29411766,0.9882353,457.9116585233257,10.249631325977013,0.20173392145448132,0.06519654721999762,0.5753633703919661,3.133833240450676,8.998488072922099,8.99999520778753,8.999998135766553,9.0,8.999999999996543,-9.0,0.094970703125,0
0.9038029,0.078096785,0.0060991077,0.32156864,0.9882353,418.3985409642463,10.230070191229178,0.17752343596416423,0.054081429552893516,0.4782604961906015,3.138832176607379,8.98813000781236,8.999989394569592,8.999997374430006,9.0,8.999999999986201,9.0,0.105224609375,0
0.9039367,0.0793798,0.0063011516,0.28235295,0.99607843,373.37846220890225,9.888032968681228,0.17543123526720716,0.055410271190235824,0.5494805981538766,3.1394227655812923,8.9954790714967,8.999997306937752,8.999991419909357,9.0,-8.999999999991088,-9.0,0.09405517578125,0
0.88489777,0.09730694,0.00946864,0.38431373,0.98039216,531.8776535422616,12.075179540488005,0.1610873132251705,0.05135677298622074,0.5721400396970129,3.1280411834259105,8.995643652963912,8.999997957196902,8.999998093200944,-9.0,8.999999999994522,-9.0,0.11358642578125,0
0.8956017,0.081268825,0.0066046217,0.36078432,0.9764706,560.0568036362591,10.521040730341081,0.22366210427931435,0.07511098822498671,0.3543916122309112,3.1352682621519814,8.995641649155328,8.999998420891833,8.999993572345636,-9.0,-8.99999999998696,9.0,0.09832763671875,0
0.73221004,0.08603613,0.007402216,0.11764706,0.84313726,440.2668465971608,7.9728090465916415,0.3852682346762235,0.04890964512868211,0.5461958837829535,3.066474192081869,8.999779865682404,8.999995716550389,8.999998853865229,-9.0,8.999999999999744,9.0,0.0975341796875,0
0.89438194,0.08876102,0.007878518,0.38431373,0.9764706,701.6549626488153,11.409074011848531,0.21547433833134738,0.07189004148199679,0.32031840869343436,3.1343402541033143,8.99544632336237,8.999999531706603,8.999996867485581,-9.0,-8.999999999989859,-9.0,0.09930419921875,0
0.90789366,0.07386345,0.0054558087,0.40784314,0.9764706,469.8296828631593,9.626616439973334,0.24376111121582647,0.07768321421807547,0.3427460185633151,3.141833417221942,8.998720440804501,8.999997675362936,8.999994153175296,-9.0,-8.999999999995483,9.0,0.1065673828125,0
0.8901382,0.09263254,0.008580787,0.34117648,0.9764706,682.7675983371284,12.773785070511602,0.15835951631468467,0.05491587062051055,0.3944926130458164,3.131721660754176,8.992172733228465,8.999997021644907,8.999998672952945,9.0,8.999999999996934,9.0,0.10906982421875,0
0.8974875,0.08144596,0.0066334447,0.2627451,0.9843137,673.5768336195576,11.54623050173382,0.17783963129980765,0.06083623645716084,0.2277135984928531,3.136461176040227,8.998246242968696,8.99999904158691,8.999999072805647,-9.0,8.999999999998293,9.0,0.11492919921875,0
0.9024836,0.07016376,0.0049229525,0.37254903,0.99215686,466.5487249793513,10.25581597001181,0.17919962398905404,0.06026424539757154,0.27675177015368974,3.1392558877968124,8.99812235065517,8.999997324918475,8.999998237579062,-9.0,8.999999999996941,9.0,0.11541748046875,0
0.8907588,0.10424716,0.010867471,0.25490198,0.9882353,700.1530956000179,12.44030404143092,0.16872904982725376,0.0573111263062739,0.5094407203774522,3.1343809679567225,8.997286523511413,8.9999976092506,8.999994723149538,9.0,8.999999999991784,-9.0,0.08990478515625,0
0.91551137,0.06779415,0.004596047,0.39607844,0.9882353,360.8353493868462,8.526012095706008,0.2138289353299705,0.06883750922602314,0.401815401058191,3.145046732869407,8.99995457775223,8.999998692188967,8.999998528824355,-9.0,-8.99999999999993,9.0,0.07525634765625,0
0.9116477,0.0720739,0.005194647,0.3019608,0.9843137,392.7774635282975,8.78332144151889,0.2298518200001648,0.07498003110032622,0.42516880010098734,3.1433833793472004,8.993992203281369,8.99999867445074,8.999994547625901,-9.0,-8.999999999983,-9.0,0.08172607421875,0
0.9015809,0.08882408,0.007889717,0.22352941,0.99215686,610.4789642325917,12.087412030308297,0.17156031785561765,0.053876861644564095,0.41136411179577126,3.1363827957581503,8.998203983688,8.999999914501077,8.999999307994191,-9.0,-8.999999999998591,-9.0,0.1060791015625,0
0.9124117,0.07646546,0.005846966,0.29803923,0.99215686,466.87129832965115,10.471874022214063,0.19029247784877357,0.06345978024264287,0.3933842261351988,3.144196493702287,8.998208317402044,8.999995506357905,8.999999069194851,-9.0,8.999999999998886,-9.0,0.09832763671875,0
0.73226845,0.078516446,0.006164832,0.16862746,0.84705883,318.27401219190915,6.963590775085878,0.3827135647463625,0.04797881385222762,0.6060450931321333,3.0663914255716094,8.997829083379997,8.999999963923788,8.99999669202178,9.0,-8.999999999992998,-9.0,0.09490966796875,0
0.9076649,0.063151136,0.0039880658,0.3372549,0.99215686,356.4815305275946,9.116850685229828,0.1842169571310751,0.06006216673730315,0.31995250110956963,3.1403844636397227,8.998472719434806,8.999999843408057,8.999999550202464,-9.0,8.999999999999334,9.0,0.088623046875,0
0.9053819,0.04897595,0.0023986434,0.4,0.972549,213.1518906619329,7.019363189318548,0.22604380385882927,0.07193877384884884,0.3218600515000596,3.1404182901975117,8.999680994158272,8.999999214334998,8.999998634677302,9.0,-8.99999999999949,9.0,0.0909423828125,0
0.9078003,0.05382403,0.0028970263,0.49803922,0.96862745,258.89513522839115,7.4175471939423705,0.24063021643019586,0.07726006902384891,0.3184149098780442,3.14049741347229,8.997971641766185,8.999998361610745,8.999999423076606,9.0,8.999999999998868,-9.0,0.09063720703125,0
0.9168792,0.082122445,0.006744096,0.3882353,0.99607843,524.2996467833393,10.511336008891659,0.19077608889328043,0.06886798246500073,0.4060317685350303,3.146079841422978,8.998372443783268,8.999998596461541,8.99999961465998,-9.0,-8.999999999999593,-9.0,0.08880615234375,0
0.9240605,0.075874865,0.0057569947,0.2901961,0.99607843,584.0436925730054,11.592418484099188,0.1561528711230169,0.05456058677345747,0.22812055391553793,3.1481576387082777,8.999533267135547,8.999999401619442,8.999999951757042,9.0,8.999999999999954,-9.0,0.11785888671875,0
0.90725243,0.044228144,0.0019561287,0.53333336,0.96862745,188.98336215687576,7.716206853653188,0.17889470932420326,0.05499727240648371,0.2623320981073328,3.1398947255939342,8.998468489302352,8.999998228745572,8.99999803967401,9.0,-8.999999999998295,9.0,0.11126708984375,0
0.9090699,0.04865079,0.0023668993,0.47843137,0.9764706,235.76091446436777,8.217137868474062,0.18054000633177752,0.06021160386152506,0.2407938182416326,3.1422364288997917,8.998710986733869,8.9999985502718,8.99999924859426,-9.0,8.99999999999898,9.0,0.1175537109375,0
0.91329134,0.051745992,0.0026776479,0.5529412,0.9764706,233.84308418102302,7.616466206518749,0.22185335418854188,0.07269030634961704,0.3340733922345253,3.144947939780875,8.99794870644212,8.999998758729642,8.999998805692384,9.0,8.999999999999405,-9.0,0.09454345703125,0
0.90726155,0.07003534,0.004904948,0.38039216,0.9764706,389.2219354308054,9.625399857648084,0.19879950317638184,0.06674907857017022,0.3954110971791842,3.1407345978656345,8.998391340342367,8.999997153299358,8.999998458697899,9.0,-8.999999999997694,9.0,0.0972900390625,0
0.9002576,0.065920636,0.0043455306,0.42352942,0.9764706,325.3243141787937,9.312353120675983,0.186964806551071,0.06208478979456345,0.4289144504366596,3.137054226694852,8.99801524059634,8.999998158746077,8.999998231074356,-9.0,-8.999999999997687,9.0,0.10009765625,0
0.73066074,0.08941248,0.007994591,0.0,0.85490197,564.9716164802959,8.762106421844486,0.35992885607132963,0.04574605612014187,0.46148798387258305,3.0649516861940733,8.989148169809699,8.999999666577594,8.999995818780315,9.0,-8.999999999979327,-9.0,0.12078857421875,0
0.91126454,0.05247999,0.0027541495,0.4117647,0.98039216,267.3245403122146,8.674541270585568,0.1713295256604655,0.05652179003826242,0.26096773376878835,3.143496365594662,8.998710968249746,8.99999906260805,8.999997452087262,9.0,-8.99999999999954,-9.0,0.1053466796875,0
0.91514915,0.04808685,0.0023123454,0.43529412,0.9882353,226.629141840766,7.956274124710366,0.18020543952533175,0.059660693862178545,0.25355416267623776,3.1447490668672873,8.99905630192534,8.999998204439505,8.99999967611395,-9.0,8.999999999999597,9.0,0.09014892578125,0
0.90760523,0.058845382,0.0034627789,0.46666667,0.9843137,344.30039094340304,9.059276934913676,0.18700063489017113,0.05902272411645662,0.24235412344517063,3.1414029489487736,8.997656267684212,8.999999410188027,8.999998739108692,-9.0,8.999999999997218,-9.0,0.11468505859375,0
0.916733,0.06862989,0.0047100615,0.40784314,0.98039216,432.48648863508924,9.151809292054898,0.22374219561179987,0.08134246676096951,0.3001878301122398,3.1458451704866284,8.999998659185058,8.999999942432227,8.999999147128086,-9.0,8.999999999999963,-9.0,0.08966064453125,0
0.9056277,0.06405495,0.0041030366,0.42352942,0.9764706,375.5518871822119,8.241252674562686,0.26011616815843863,0.08974215781701704,0.3025291567610664,3.1403607396337794,8.999569301443103,8.999998935887334,8.999998746621444,9.0,8.999999999999941,-9.0,0.092041015625,0
0.9061775,0.061603997,0.0037950524,0.39215687,0.972549,359.7143444280563,7.805831523477966,0.27860248281258304,0.09415633296998017,0.28059700858061576,3.141486372903992,8.999179286059956,8.999999117234452,8.999998305473884,-9.0,8.999999999999241,-9.0,0.09075927734375,0
0.9181535,0.07574438,0.005737211,0.3137255,0.99215686,562.0586950441691,11.067896425940525,0.15546830961183683,0.05287888246936917,0.2552307496102566,3.146126904506077,8.98508892563204,8.999998744873638,8.999998792766776,9.0,-8.999999999997158,-9.0,0.08770751953125,0
0.90129256,0.07309443,0.0053427955,0.3019608,0.9843137,535.1763752967662,10.318998548494468,0.1782159020754981,0.060085965273598774,0.2384028224513739,3.138863163815737,8.99402696540303,8.999994786236561,8.999998075133108,9.0,8.999999999998723,9.0,0.0936279296875,0
0.910253,0.06378679,0.004068754,0.32156864,0.9764706,419.5585582987761,8.503307780905692,0.23223606042708955,0.07200007476203271,0.21620372366249985,3.1426689267395216,8.99167576349675,8.999998224752927,8.999998230110213,-9.0,8.999999999993719,9.0,0.09991455078125,0
0.9190693,0.07740681,0.0059918137,0.4117647,0.99215686,495.19859675263365,10.483460555834824,0.19089896655319216,0.06806082165532559,0.3710159004254787,3.148571997670809,8.999678436656737,8.999999049966728,8.999999962480587,9.0,-8.999999999999991,-9.0,0.09698486328125,0
0.73635185,0.08197491,0.006719886,0.023529412,0.8509804,444.61855483906845,7.806838835202479,0.36423417920283574,0.047055450519984124,0.4953269218321719,3.0681428161542676,8.986071267645883,8.99999998547061,8.999998356881209,9.0,-8.999999999991028,-9.0,0.13836669921875,0
0.92638755,0.06671295,0.004450618,0.40392157,0.9882353,406.38210820821354,8.736046380125426,0.23302308638768965,0.08207851053178081,0.3023639463785186,3.151181283826287,8.999937283431116,8.99999943512059,8.99999999181819,9.0,-9.0,9.0,0.08746337890625,0
0.9251304,0.05748608,0.0033046491,0.46666667,0.9843137,312.7056513234134,8.257348754218869,0.22427799199122472,0.07809535423715629,0.2778225000265576,3.1512415420793967,8.999071495204156,8.999999025092862,8.999998622260176,-9.0,-8.999999999999153,-9.0,0.0980224609375,0
0.9194755,0.07302585,0.0053327754,0.3764706,0.99607843,527.5425710912706,11.713610456223385,0.13893040082030458,0.04746675332991021,0.24788015479620767,3.1477992599869693,8.992401370307585,8.999999146422365,8.999995980608924,-9.0,-8.999999999988717,-9.0,0.11444091796875,0
0.90945065,0.10044544,0.010089288,0.2627451,1.0,933.1293835756172,14.81066132804403,0.13513240302446272,0.04492432736054702,0.29539390835488727,3.1423159257072886,8.988329203464007,8.999998612762658,8.999995701175282,9.0,8.99999999999502,9.0,0.12225341796875,0
0.91195625,0.073766485,0.005441494,0.37254903,0.99607843,521.9455648473911,11.677797529361278,0.1464596132433941,0.04611396590642616,0.26761927704805966,3.1440669126346346,8.997690676383092,8.99999791069306,8.999995243062736,-9.0,8.999999999989038,-9.0,0.12078857421875,0
0.90549636,0.049349856,0.0024354083,0.50980395,0.972549,201.45052431286382,7.394250846769933,0.20843481145073076,0.0721975118063117,0.36964596907509023,3.1406294352685684,8.999465256543653,8.99999997639141,8.999999304808272,-9.0,-8.999999999999451,9.0,0.09075927734375,0
0.906885,0.064477816,0.0041573886,0.45490196,0.972549,335.9983410195158,8.39439920517057,0.22812096814114455,0.08035109970982571,0.38496903308217145,3.1406185469957038,8.999353468614256,8.999999435570775,8.999999393858124,-9.0,-8.999999999999261,9.0,0.08758544921875,0
0.8975471,0.07455549,0.0055585206,0.43137255,0.96862745,422.3102917698441,9.624676443099826,0.20305993516918835,0.07124860882764189,0.4204448602984248,3.137006989800777,8.998208955956843,8.999997082885777,8.999999591523574,-9.0,8.999999999999437,9.0,0.0887451171875,0
0.8973521,0.10368808,0.010751219,0.21960784,0.98039216,1015.1787689040488,13.42594037135014,0.18658530305524507,0.06294479665142727,0.282349265150286,3.1359492396143374,8.986118683244712,8.999998886618915,8.999998397502182,9.0,-8.999999999995659,-9.0,0.11322021484375,0
0.90040505,0.07099406,0.0050401557,0.42745098,0.9843137,481.17444924684344,10.235529866676085,0.1858869680561542,0.059105998993757625,0.27364010021893403,3.138159795061249,8.994516088686693,8.999995988684079,8.999998754487503,9.0,8.999999999995792,-9.0,0.109619140625,0
0.7305389,0.08892186,0.007907097,0.0,0.84705883,536.1490533667579,8.604852310461219,0.36452238611148546,0.04604623601467121,0.4820747270106528,3.0668489174181826,8.995297877192899,8.999995851338612,8.999996961281008,9.0,-8.999999999991093,-9.0,0.1357421875,0
0.9009831,0.08961258,0.008030415,0.25882354,0.9764706,803.9921100608824,12.22410611365445,0.18077275225801118,0.06087645179221863,0.2394615896753608,3.137365019977159,8.996063310719741,8.999999069883064,8.999999735152226,9.0,8.999999999999504,-9.0,0.11767578125,0
0.8785994,0.105105735,0.011047216,0.30588236,0.98039216,770.4783451121666,13.517286086655503,0.16911332864807452,0.0577831898491325,0.46927253337947883,3.1270323520417707,8.979050998170079,8.999996882971923,8.99999311515432,9.0,8.999999999954076,9.0,0.1094970703125,0
0.8983035,0.07721457,0.0059620896,0.44313726,0.972549,401.94297226585877,9.371096178126763,0.20933700392757584,0.07411326415145211,0.487607697679857,3.1360083561378778,8.99816305270933,8.999997349350362,8.999999089005051,-9.0,8.999999999999586,9.0,0.08447265625,0
0.90563655,0.08486543,0.007202141,0.31764707,0.9882353,520.2102580867822,11.142540465729518,0.16901895514525417,0.05994671793611158,0.4502701492720126,3.14129353194879,8.997957744245783,8.999999399050305,8.999998865928953,-9.0,8.999999999999499,9.0,0.09246826171875,0
0.91015315,0.07718315,0.0059572384,0.3372549,0.99607843,502.31439702821115,11.89454903784252,0.14027709328846671,0.04796625539539307,0.35811687164535155,3.1426588339640555,8.990813183999641,8.999999067747291,8.99999999868517,-9.0,9.0,9.0,0.10125732421875,0
0.89710647,0.078969456,0.006236175,0.4,0.98039216,419.87437773833966,10.40470729617676,0.16348489775337013,0.05546863499414276,0.4879771677226036,3.134828073748993,8.988984015214575,8.999999650661408,8.999999578497206,-9.0,-8.999999999999137,9.0,0.080810546875,0
0.8999447,0.07629202,0.0058204727,0.24313726,0.9764706,477.6944490652411,10.482908171173548,0.16418286106640034,0.056849945040596365,0.3761062809819421,3.137752653950666,8.99457585244257,8.999998636785534,8.999999295546953,9.0,8.999999999999027,9.0,0.0780029296875,0
0.9025255,0.051602643,0.0026628328,0.5058824,0.9607843,213.43534083885837,7.632632781619121,0.20511029428056593,0.07161738595966208,0.3899506002117138,3.1389901318956306,8.998717191830425,8.999999489635572,8.999999872660247,9.0,-8.999999999999993,9.0,0.0904541015625,0
0.9181086,0.061224464,0.003748435,0.49803922,0.9843137,325.3462811796669,9.268466449383325,0.1799341788939785,0.06395823740320067,0.33917638563583796,3.146856896222606,8.99901740955768,8.999999620529312,8.999999939664878,9.0,-8.99999999999998,-9.0,0.0960693359375,0
0.9277878,0.049238965,0.0024244757,0.58431375,0.9843137,208.41594521124648,7.5127682355904275,0.2010838473480983,0.07100884074105467,0.3458813153314213,3.1512665762562273,8.998140652104617,8.999999316683862,8.99999918211333,9.0,8.999999999999332,9.0,0.088134765625,0
0.7419683,0.070262074,0.0049367594,0.3647059,0.972549,133.53817283541684,6.4418218498671544,0.2432617119298606,0.03475481313388726,0.7756816389145025,3.067110086065383,8.999883258915483,8.999999544808997,8.999999760533425,9.0,8.99999999999996,-9.0,0.10955810546875,0
0.9083932,0.04662768,0.0021741407,0.45882353,0.98039216,222.78603191573748,8.264651888198285,0.16939495875711097,0.05805614057021699,0.2169790808169303,3.141984745838924,8.999726778182332,8.999999945372895,8.999999891394681,-9.0,8.999999999999966,-9.0,0.11053466796875,0
0.9240565,0.052003127,0.0027043251,0.4745098,0.99607843,284.25909157691854,9.752620742608233,0.14068099207514564,0.047794622184110576,0.19918202335606433,3.150034655772271,8.997980812812417,8.999999544897467,8.999999525359506,9.0,8.999999999999408,9.0,0.1212158203125,0
